CustomerID,Recency,Frequency,Monetary,AccountBalance,Age,Gender,source,churn_prob,risk_tier
C5027520,25,2,2557.0,43184.31,36.5,M,india,0.9625870641360119,High risk
C1622350,26,1,4390.0,14825.98,26.7,F,india,0.9625858181090564,High risk
C1327940,25,1,3647.0,9.67,31.4,M,india,0.9625857874979825,High risk
C3673566,26,1,229.0,16472.94,30.9,M,india,0.962579400013607,High risk
C8929039,26,1,1198.0,224.48,27.8,M,india,0.9625715919887456,High risk
C6622956,29,1,400.0,97.06,38.2,M,india,0.9625692242168854,High risk
C5215620,30,1,190.0,102953.55,66.0,M,india,0.9625688865767753,High risk
C8416419,27,2,358.0,5783.92,26.3,M,india,0.9625648182651118,High risk
C4617127,26,2,464.0,13850.05,25.4,M,india,0.9625629105447036,High risk
C8668535,1,1,1216.0,12082.51,25.3,M,india,0.9625589121161585,High risk
C1938491,26,1,260.0,6932.64,21.4,M,india,0.9625546296750058,High risk
C2060590,1,1,1664.0,14945.22,23.6,M,india,0.9625436000351106,High risk
C2031992,30,2,2650.0,4567.57,28.3,M,india,0.9625388788417955,High risk
C7837620,25,1,785.0,50.36,,M,india,0.9625298270290101,High risk
C8421125,30,2,550.0,4221.22,35.6,M,india,0.9625277892734787,High risk
C2844835,26,1,1000.0,58203.75,35.0,M,india,0.9625254498330061,High risk
C8795917,1,1,1600.0,9494.26,28.3,M,india,0.9625241353796222,High risk
C6223471,27,2,850.0,17800.54,21.3,F,india,0.9625229691016792,High risk
C7435139,26,1,1428.0,2769.48,27.0,M,india,0.9625201572971271,High risk
C5435882,26,1,4149.95,14087.99,23.5,M,india,0.962515626025557,High risk
C3538029,22,1,5000.0,12442.44,23.8,M,india,0.962515626025557,High risk
C6599889,26,1,10.0,216.22,36.4,M,india,0.9625122343587424,High risk
C7733774,25,1,200.0,1253.58,23.4,M,india,0.9625105217093243,High risk
C6131233,26,1,200.0,5616.99,23.2,M,india,0.9625105217093243,High risk
C2651438,30,2,2265.0,44720.66,28.8,M,india,0.9625057008183023,High risk
C5857548,26,1,200.0,8532.3,26.1,M,india,0.9625024639815523,High risk
C7321145,1,1,199.97,10763.78,25.4,M,india,0.9625024639815523,High risk
C8823769,29,1,1098.0,9716.21,26.2,M,india,0.9624962688484143,High risk
C6275460,26,1,9655.0,0.0,41.6,F,india,0.9624905377938735,High risk
C7739514,26,1,1284.05,16250.29,23.6,M,india,0.9624886715218911,High risk
C5560265,26,1,140.0,13390.61,27.4,M,india,0.9624741660680787,High risk
C8379157,26,1,47.0,165.31,31.7,M,india,0.9624732713566214,High risk
C2659925,1,1,210.0,106.59,23.2,M,india,0.962459925260584,High risk
C2617572,26,1,560.0,33294.9,29.4,F,india,0.9624591891653428,High risk
C7743656,26,1,1000.0,5072.39,66.4,F,india,0.962455203123581,High risk
C4241229,30,1,50000.0,58775.66,25.6,M,india,0.9624548718455507,High risk
C4619942,25,1,489.0,86.46,36.0,M,india,0.9624512436518196,High risk
C1827446,26,1,2582.0,788.58,19.8,F,india,0.9624457999928161,High risk
C7623267,26,1,137.0,1937.44,22.3,M,india,0.9624444963806124,High risk
C6123258,25,2,340.0,6197.79,25.7,M,india,0.9624224408917333,High risk
C3541422,1,1,594.56,21444.0,31.4,M,india,0.9624223781000717,High risk
C5942850,25,1,2870.0,98043.2,38.5,M,india,0.9623990529729246,High risk
C6435261,26,1,6.46,29697.03,37.7,M,india,0.9623970716019753,High risk
C9046644,1,1,10924.0,85665.24,25.5,M,india,0.9623954941565498,High risk
C5141420,26,1,1380.0,87731.44,32.3,F,india,0.9623947126533553,High risk
C7820087,30,1,30.59,68567.72,23.4,F,india,0.9623828638095279,High risk
C5819213,26,1,220.0,18183.0,26.4,M,india,0.9623745993882471,High risk
C1426085,26,1,6299.0,1063.52,23.7,F,india,0.9623740621470719,High risk
C2323139,26,2,6800.0,31014.17,28.7,F,india,0.9623707314066924,High risk
C6934992,26,1,1000.0,65546.67,31.1,F,india,0.9623673211669145,High risk
C1814174,25,1,1316.26,110.47,41.5,M,india,0.9623661067434629,High risk
C5013526,26,1,662.0,8029.69,,M,india,0.9623646086497687,High risk
C7137944,26,1,200.0,12257.5,25.1,M,india,0.9623645197855469,High risk
C1733171,1,1,200.0,16735.91,26.0,M,india,0.9623645197855469,High risk
C7382718,26,1,1106.0,12688.56,25.0,F,india,0.96235830275333,High risk
C7314039,1,1,699.0,82.94,,M,india,0.962357907161913,High risk
C2610687,26,2,737.6,22637.97,29.0,M,india,0.9623562765610433,High risk
C5438517,26,2,643.35,94.03,37.0,M,india,0.9623545676024565,High risk
C4314887,25,1,207.55,11923.76,22.2,M,india,0.9623527525052293,High risk
C2318189,26,1,310.0,18900.93,37.0,M,india,0.9623497338372271,High risk
C3836050,22,2,425.0,2448.8,23.8,M,india,0.9623471817233228,High risk
C3025291,26,2,2828.15,886.21,22.7,M,india,0.9623468546422574,High risk
C7428159,26,1,200.0,3293.17,27.4,M,india,0.9623383310335192,High risk
C1819287,27,3,2868.06,59412.98,31.9,F,india,0.9623348492767431,High risk
C2337846,25,1,818.0,49353.85,,M,india,0.9622879860676439,High risk
C1841922,26,1,285.0,10785.29,21.0,M,india,0.9622793842277091,High risk
C2830039,25,1,2000.2,24.03,20.3,M,india,0.9622772761924111,High risk
C6739345,26,1,200.0,9249.61,28.3,M,india,0.9622743394763363,High risk
C5435158,25,1,200.0,10923.01,27.4,M,india,0.9622743394763363,High risk
C2229666,25,1,2999.0,30.46,35.2,M,india,0.9622644349555332,High risk
C8748911,26,1,487.5,20294.74,40.2,M,india,0.9622639544677315,High risk
C2829438,1,1,2910.0,160030.28,26.1,M,india,0.9622626959327204,High risk
C4022448,26,1,3034.5,138691.16,28.0,M,india,0.9622626959327204,High risk
C8424236,25,1,14527.0,78713.33,45.2,M,india,0.962258711754138,High risk
C5653637,26,1,265.0,38.81,36.2,M,india,0.9622554314658636,High risk
C4338118,1,1,250.0,17243.17,24.2,M,india,0.9622448400965807,High risk
C7622820,25,1,606.9,64727.16,26.5,M,india,0.9622430381385509,High risk
C1468211,26,1,201.73,15673.83,24.8,M,india,0.9622421731622739,High risk
C6535035,26,1,101.0,30.61,24.4,M,india,0.9622375448037832,High risk
C4014449,26,1,230.0,30678.51,21.8,M,india,0.9622306353918095,High risk
C6623580,26,1,100.0,6245.57,26.4,M,india,0.9622232623778999,High risk
C8028476,25,1,999.0,6.78,22.6,M,india,0.9622175659545548,High risk
C7730344,26,1,1030.0,1955.18,26.3,F,india,0.9622039604978304,High risk
C1612620,26,1,745.0,50895.96,32.6,M,india,0.9622002277908464,High risk
C5524254,30,2,939.0,608.96,29.0,F,india,0.9622000147820725,High risk
C2655643,26,1,650.0,59109.17,45.5,M,india,0.9621968870795845,High risk
C8376865,26,1,220.0,19718.25,29.0,M,india,0.9621956778651495,High risk
C3727290,26,1,3000.0,193060.31,24.9,M,india,0.962192468145442,High risk
C2321268,26,1,1784.0,74358.18,33.4,M,india,0.962185938075275,High risk
C4925560,1,1,184.0,18.38,36.7,M,india,0.962181824576942,High risk
C3148278,26,1,2000.0,86869.66,34.4,F,india,0.9621533539434473,High risk
C1133240,25,1,255.0,13758.42,21.0,M,india,0.962140651656151,High risk
C6874669,25,1,300.0,16847.37,21.4,M,india,0.962140651656151,High risk
C6128817,26,1,298.0,19650.99,52.7,F,india,0.96213966209733,High risk
C4310735,26,1,673.0,59742.0,37.3,M,india,0.9621335782514804,High risk
C3042658,26,1,1875.0,125766.71,27.6,M,india,0.9621295586218398,High risk
C1646431,26,1,1803.97,301579.05,26.8,M,india,0.9621295586218398,High risk
C3915938,26,1,1650.0,213519.66,27.4,M,india,0.9621295586218398,High risk
C6187745,1,1,2920.0,433815.91,44.0,M,india,0.962125449500606,High risk
C6020515,1,1,2188.25,571075.98,41.6,M,india,0.962125449500606,High risk
C7523368,25,1,2565.0,526755.25,43.0,M,india,0.962125449500606,High risk
C7422439,26,1,2800.41,251480.02,41.2,M,india,0.962125449500606,High risk
C5587390,25,1,1044.5,14915.9,24.7,M,india,0.962116148047453,High risk
C1111325,30,2,3450.0,41447.78,34.0,M,india,0.9621020362002064,High risk
C8811485,25,1,1050.0,112.11,37.8,F,india,0.9621011440133014,High risk
C1935351,1,1,1031.0,9325.4,24.2,M,india,0.962098805570683,High risk
C4218373,26,1,1000.0,79279.84,25.9,M,india,0.9620952671390929,High risk
C5042129,26,1,7816.6,258565.59,44.6,M,india,0.9620850820821722,High risk
C1767933,26,1,7599.0,173584.42,52.4,M,india,0.9620850820821722,High risk
C3435548,25,1,5197.0,206.02,25.1,F,india,0.9620835187686263,High risk
C2727216,26,1,200.0,392741.95,27.3,M,india,0.9620828795690651,High risk
C6937781,26,1,200.0,191276.9,26.8,M,india,0.9620828795690651,High risk
C7820782,25,1,1310.0,11.89,31.9,M,india,0.962075135723873,High risk
C8241173,26,1,1400.0,128969.33,27.6,M,india,0.9620740468551121,High risk
C6317249,1,1,1311.0,191212.45,27.0,M,india,0.9620740468551121,High risk
C2128873,26,1,1381.5,393943.73,26.4,F,india,0.9620740468551121,High risk
C1322990,26,1,1425.0,111772.6,27.1,F,india,0.9620740468551121,High risk
C7514549,26,1,1500.0,181641.75,25.1,M,india,0.9620740468551121,High risk
C1015767,30,2,2314.0,71581.3,37.6,M,india,0.9620675425443614,High risk
C3330080,25,2,950.0,4990.7,34.8,M,india,0.9620548676573956,High risk
C4217883,26,1,300.0,56.41,41.8,M,india,0.9620519105271259,High risk
C6422872,30,2,3019.0,27490.19,23.3,F,india,0.9620518332885655,High risk
C4744681,26,1,16400.0,16654.52,28.1,M,india,0.9620422173073061,High risk
C5230776,25,1,500.0,20928.89,32.3,M,india,0.9620413260864933,High risk
C1537248,1,1,1056.0,3522.69,27.6,M,india,0.9620330736462395,High risk
C7739218,25,1,5280.0,5221.57,26.9,F,india,0.9620312385256071,High risk
C5691672,25,1,800.0,6.36,28.0,F,india,0.9620298036614693,High risk
C8771030,26,1,48.0,2154538.1,,F,india,0.9620276027676519,High risk
C4613418,26,1,200.0,33276.07,28.8,F,india,0.9620248183594946,High risk
C2240067,30,2,1519.0,1352.29,34.3,F,india,0.962023778028412,High risk
C3429844,26,1,555.0,43734.4,37.6,M,india,0.9620220587834871,High risk
C4517021,25,1,6891.0,106832.41,39.8,M,india,0.9620215934048194,High risk
C4411752,26,1,6500.0,,64.7,F,india,0.962008187666848,High risk
C7511834,30,2,7150.0,20595.53,25.1,M,india,0.9620081742806835,High risk
C3023814,26,1,4715.0,95924.21,35.5,M,india,0.9620037504746625,High risk
C5589943,26,1,1352.0,217430.2,23.1,F,india,0.9620029325465626,High risk
C5516628,27,2,6700.59,3633.85,26.0,M,india,0.9620012442989293,High risk
C7411150,26,1,3162.0,386009.11,24.3,F,india,0.9619997267736581,High risk
C6727748,26,1,1686.0,215239.42,51.8,F,india,0.9619918471094542,High risk
C7513420,26,1,253.0,0.72,29.3,F,india,0.9619782486376014,High risk
C6715415,26,1,450.0,34868.37,24.8,M,india,0.9619683605944869,High risk
C4213835,25,1,413.68,28815.49,30.4,M,india,0.9619675338680632,High risk
C5941145,22,1,3.24,128969.33,27.6,M,india,0.9619654930970902,High risk
C7016172,29,1,2370.0,1781.34,22.0,M,india,0.9619605162642628,High risk
C8915125,26,1,100.0,4659.96,23.5,M,india,0.9619538501274087,High risk
C7741180,25,1,5000.0,56.09,32.7,M,india,0.9619527579500028,High risk
C2930053,26,1,255.0,25989.03,24.7,M,india,0.9619520142821947,High risk
C4826429,25,1,4900.0,41.22,34.2,F,india,0.9619493466375026,High risk
C7435230,26,1,265.0,25030.54,26.8,M,india,0.9619350640834072,High risk
C6122762,26,1,950.0,135.44,39.6,M,india,0.9619308336352179,High risk
C7616111,1,1,1527.0,109901.28,38.2,F,india,0.9619282084878762,High risk
C6199668,25,1,425.0,22577.99,31.8,M,india,0.9619260506607686,High risk
C1070876,25,1,460.0,20624.43,32.2,M,india,0.9619260506607686,High risk
C6840345,1,1,2300.0,8451.61,21.9,M,india,0.9619255412331679,High risk
C5922353,26,2,1020.0,62222.66,26.2,M,india,0.9619094537286509,High risk
C7332868,26,1,153.0,61065.12,25.2,M,india,0.9619013872537256,High risk
C1717257,25,1,6000.0,3.66,39.7,M,india,0.9619002894245986,High risk
C3214351,26,1,1294.0,82393.88,30.0,F,india,0.9618935661251496,High risk
C7731224,26,1,1466.0,316136.62,29.6,M,india,0.9618928665013425,High risk
C2138565,25,1,405.0,42053.02,47.1,M,india,0.961892763510668,High risk
C4016147,1,1,2000.0,71461.68,25.8,M,india,0.9618775455947544,High risk
C7133241,25,1,1200.0,124936.82,39.9,M,india,0.9618724132714848,High risk
C5311451,30,2,735.0,82148.1,25.1,M,india,0.961870715027102,High risk
C8637665,26,2,1248.0,55914.74,31.0,F,india,0.9618702559120454,High risk
C2142724,1,1,732.0,62065.4,20.8,M,india,0.9618699589411063,High risk
C7618044,1,1,100.0,8.22,28.9,M,india,0.9618673536272108,High risk
C8516078,25,1,417.0,27933.11,33.3,M,india,0.9618577276195018,High risk
C4426856,26,1,700.0,3.71,27.7,M,india,0.961854220558007,High risk
C2757452,26,1,200.0,8666.44,36.3,M,india,0.9618335880116904,High risk
C7410330,25,2,3359.6,6242.39,26.1,F,india,0.9618311939368815,High risk
C2413774,26,2,1021.0,2812.03,68.4,F,india,0.9618260734238715,High risk
C4083744,26,1,340.0,45033.06,24.7,M,india,0.9618234370648323,High risk
C2941324,26,1,1000.0,73391.53,37.9,M,india,0.961821985922041,High risk
C6913932,26,1,210.0,11390.6,21.4,M,india,0.9618178319208529,High risk
C6421628,26,1,251.0,106468.48,22.1,F,india,0.9618138108852211,High risk
C7411820,1,1,264.0,23563.57,24.4,M,india,0.9618113767714821,High risk
C5255064,26,1,381.0,46395.82,28.9,M,india,0.9618076673322844,High risk
C6342118,25,1,440.0,36435.86,28.8,F,india,0.9618076673322844,High risk
C5415980,26,1,100.0,13441.27,26.3,M,india,0.9618057662869115,High risk
C8315548,26,1,100.0,13160.6,27.0,M,india,0.9618057662869115,High risk
C4650133,26,1,576.0,12.85,25.6,F,india,0.9618013290322542,High risk
C6436732,26,1,936.0,72802.02,43.0,M,india,0.9617961629015491,High risk
C2294118,1,1,662.42,87777.56,27.5,M,india,0.9617915747258368,High risk
C5224682,26,1,300.0,32768.63,26.4,M,india,0.9617899629017366,High risk
C1832275,25,1,300.0,33071.62,26.9,M,india,0.9617899629017366,High risk
C5638143,26,3,2066.48,1997.02,41.2,M,india,0.961789044376735,High risk
C1910457,25,1,1000.0,47.03,25.8,M,india,0.9617889167532309,High risk
C4619451,26,1,249.0,102524.19,29.0,M,india,0.9617880765429169,High risk
C5716468,25,1,100.0,2861.17,28.5,M,india,0.9617792041665235,High risk
C7731881,26,1,156.0,41682.38,24.3,M,india,0.9617775948612383,High risk
C1583832,25,1,200.0,4939.58,33.8,M,india,0.9617678749386724,High risk
C1593455,26,2,1065.0,10625.64,25.1,F,india,0.9617613060450575,High risk
C7532977,26,1,359.0,29131.45,30.8,M,india,0.9617318920057477,High risk
C5342589,26,1,100.0,11075.13,27.4,M,india,0.9617143003834342,High risk
C8721057,26,1,1000.0,74429.09,36.1,M,india,0.9617094982038209,High risk
C7312049,26,1,480.0,41786.69,38.4,M,india,0.961708744554421,High risk
C1412052,26,1,500.0,41786.69,38.4,M,india,0.961708744554421,High risk
C3342282,26,1,479.0,48020.35,39.5,M,india,0.961708744554421,High risk
C9010720,26,1,270.0,17499.87,36.5,M,india,0.961691588468068,High risk
C5215617,26,1,200.0,14660.97,22.5,F,india,0.9616869182185772,High risk
C4722257,25,1,4499.0,105288.55,24.6,F,india,0.9616825161818323,High risk
C2311131,26,1,3797.0,386009.11,24.3,F,india,0.9616825161818323,High risk
C7643575,1,1,19.0,221.55,21.7,M,india,0.9616821560864425,High risk
C8113390,26,1,1234.0,93196.47,30.5,M,india,0.9616813009298272,High risk
C6314016,26,1,2791.0,169091.48,35.0,M,india,0.961678849030808,High risk
C2141013,29,2,50.0,1544.54,21.2,M,india,0.9616677383590181,High risk
C8329776,25,1,3770.0,586943.94,36.8,M,india,0.9616633211957977,High risk
C9042919,1,1,200.0,3551.0,39.3,M,india,0.961662243843419,High risk
C7613642,26,1,201.32,2094.01,35.4,M,india,0.961662243843419,High risk
C2426941,26,1,198.0,6785.58,35.3,M,india,0.961662243843419,High risk
C2563341,26,1,500.0,4309.75,,M,india,0.9616589284063103,High risk
C4011587,25,2,11783.0,31923.06,35.1,M,india,0.9616582539769923,High risk
C2931565,26,1,250.0,16080.63,29.2,M,india,0.9616543307923862,High risk
C5040556,25,2,2699.0,253378.18,23.6,M,india,0.9616446581099689,High risk
C2538116,27,2,2650.0,497796.11,46.5,M,india,0.9616445815123997,High risk
C3228369,30,2,2777.0,33059.28,35.4,M,india,0.9616429683693319,High risk
C1025756,26,1,200.0,2391.91,32.2,F,india,0.9616417547124869,High risk
C8040672,25,1,198.0,645.62,32.5,M,india,0.9616417547124869,High risk
C3624767,25,1,2000.0,812432.13,,M,india,0.9616394186150297,High risk
C5238164,25,1,695.0,93147.65,36.9,M,india,0.9616308992180687,High risk
C3111262,26,2,2399.87,144865.94,30.3,M,india,0.9616212436913804,High risk
C1061739,26,1,4183.0,628271.45,51.6,M,india,0.9616146296445167,High risk
C2325152,26,1,550.0,31025.02,22.1,M,india,0.9616143289039261,High risk
C3726332,26,1,735.0,62763.03,34.5,F,india,0.9616142671402111,High risk
C5592971,29,1,2600.0,8782.51,29.6,F,india,0.9616029943170155,High risk
C3911589,1,1,2550.0,121852.78,29.4,M,india,0.9616006096536752,High risk
C1735956,26,1,1159.0,178928.56,34.9,M,india,0.9616005122505946,High risk
C5770148,26,1,153.0,114.43,27.0,F,india,0.9616002897783303,High risk
C8641641,26,1,200.0,10783.46,39.9,F,india,0.9615971493772263,High risk
C6211859,30,2,4717.0,4107.62,31.0,M,india,0.9615969282376431,High risk
C8628451,26,1,2400.0,44743.39,,M,india,0.9615940870192163,High risk
C6073270,26,1,1394.4,137476.47,22.7,M,india,0.9615928102094716,High risk
C8826428,25,1,330.0,37059.01,28.4,M,india,0.9615912981426554,High risk
C2317841,26,1,800.0,23281.15,29.1,M,india,0.9615862699032621,High risk
C3060538,25,1,530.0,38195.48,31.7,M,india,0.9615831356871841,High risk
C5932461,26,1,1097.0,214146.0,38.3,M,india,0.9615810918860223,High risk
C1497023,26,1,170.0,1769.75,25.9,M,india,0.9615778533538248,High risk
C8815124,25,1,156.0,6066.84,25.1,F,india,0.9615778533538248,High risk
C6920935,26,1,200.0,9408.24,32.3,M,india,0.9615766268473734,High risk
C1614492,26,1,88.0,108.62,25.3,M,india,0.9615746615276519,High risk
C1721545,26,1,434.0,12200.63,,M,india,0.9615736684238377,High risk
C6333623,30,2,1421.1100000000001,39137.95,38.4,M,india,0.9615709519194613,High risk
C6933080,26,1,300.0,25700.75,44.4,F,india,0.9615652010248891,High risk
C6910669,30,2,371.0,7872.02,25.5,M,india,0.9615608981340956,High risk
C6113717,25,1,1032.0,121915.04,23.1,M,india,0.9615542530178492,High risk
C3931118,26,2,727.0,163396.31,24.2,F,india,0.9615505097127299,High risk
C6123838,1,1,3780.0,116255.65,36.1,M,india,0.9615503846760406,High risk
C7239674,26,1,2300.0,629075.67,32.8,M,india,0.9615502113850173,High risk
C2833827,26,1,100.0,3252.24,22.5,M,india,0.961543219195992,High risk
C4428118,26,1,935.0,94649.0,26.0,M,india,0.9615413962372403,High risk
C3615442,25,1,1800.0,70784.89,39.3,M,india,0.9615397807857095,High risk
C8750173,26,1,480.0,38413.46,29.2,M,india,0.9615344896797351,High risk
C2117474,26,1,100.0,12227.64,23.5,M,india,0.9615334956095873,High risk
C7619459,26,1,100.0,16886.4,23.2,F,india,0.9615334956095873,High risk
C8428346,26,1,814.0,198.11,21.4,M,india,0.961520701491655,High risk
C1230062,26,2,999.0,2327.22,24.7,M,india,0.9615167385421467,High risk
C3021683,26,1,490.0,46294.16,32.7,M,india,0.9615036483832928,High risk
C5535736,25,1,506.0,34810.5,33.9,M,india,0.9615036483832928,High risk
C8026886,26,1,251.0,35932.85,27.0,F,india,0.9614974072537882,High risk
C6520037,26,1,265.0,33590.58,26.6,F,india,0.9614974072537882,High risk
C8441670,25,1,295.0,41171.05,27.7,M,india,0.9614974072537882,High risk
C7018126,26,1,255.0,37960.22,28.4,M,india,0.9614974072537882,High risk
C4535490,30,2,969.72,32148.8,32.3,M,india,0.961495246240312,High risk
C3618776,26,1,82.0,18406.25,28.4,M,india,0.9614909023823942,High risk
C6011747,26,2,243.0,112.05,26.6,M,india,0.9614854092822062,High risk
C6610147,26,1,330.1,28424.52,38.3,F,india,0.9614852126911531,High risk
C4216343,30,2,654.0,1403.72,31.6,F,india,0.9614787574942608,High risk
C3911229,26,2,1798.0,77041.64,32.3,M,india,0.9614787016459552,High risk
C3721438,26,1,148.0,19984.77,25.7,M,india,0.9614777684057928,High risk
C3133732,26,1,370.0,62730.8,38.6,M,india,0.9614751218453133,High risk
C3110075,25,1,250.0,19061.1,22.0,M,india,0.9614702935043108,High risk
C1122876,1,1,1499.0,2058.8,20.5,M,india,0.9614683685259079,High risk
C2327869,26,1,200.0,1420.51,22.1,M,india,0.9614613907387622,High risk
C7330645,26,1,200.0,2555.65,21.9,F,india,0.9614613907387622,High risk
C3315836,26,1,200.0,15998.07,35.2,M,india,0.9614560081209053,High risk
C8010443,25,1,200.0,15510.46,35.8,M,india,0.9614560081209053,High risk
C5393481,26,1,185.0,7123.08,24.0,M,india,0.961453051842119,High risk
C1523319,26,1,180.0,5017.13,24.6,M,india,0.961453051842119,High risk
C4222084,30,2,1316.0,1457233.39,37.3,M,india,0.9614469595948245,High risk
C8428352,26,1,3274.0,182374.56,,M,india,0.9614439707948425,High risk
C6525628,26,1,100.0,23207.49,28.5,F,india,0.961439657534759,High risk
C8720492,1,1,2848.0,9549.34,33.6,F,india,0.9614393494345119,High risk
